geocode,total,owned_loan,owned_clear,rented
37049960201,3641.017646602584,1654.154819103259,945.311839220656,1041.550988278669
37049960202,4204.720663165514,1711.185157885349,1328.296559037515,1165.23894624265
37049960301,3396,1958,705,733
37049960302,3463.320505499333,1359.364957771073,1304.709639883364,799.245907844896
37049960401,4308.9999999998345,2219.999999999848,803.999999999996,1284.99999999999
37049960402,3769.199930768867,2087.146558085368,628.017639754882,1054.0357329286169
37049960403,4162.800069231133,2687.853441914632,965.982360245118,508.964267071383
37049960404,2990.127737435424,1502.88817146608,802.642148691456,684.597417277888
37049960501,3932,1573,339,2020
37049960502,3977.000000000373,1504.000000000164,583.000000000054,1890.000000000155
37049960600,4686.00000000031,1749.000000000188,731.000000000049,2206.000000000073
37049960700,1844,901,234,709
37049960800,3208,640,344,2224
37049960900,2056,511,200,1345
37049961002,4001,2172,692,1137
37049961003,4660.000000000283,3134.000000000202,677.000000000054,849.0000000000271
37049961004,4670.000000000007,3265.000000000002,736.000000000004,669.000000000001
37049961101,5034.999999999195,3448.999999999538,520.999999999895,1064.999999999762
37049961102,3982.08333097358,2102.38888731572,538.186110560502,1341.508333097358
37049961201,4059,5,11,4043
37049961202,762,6,1,755
37049961301,3640,1827,651,1162
37049961302,5610,2334,200,3076
37049961303,3789.957078028409,2043.989169222214,1003.975831319641,741.992077486554
37051000200,1548,398,158,992
37051000500,2174,631,319,1224
37051000600,5340,2036,718,2586
37051000701,5685,3541,882,1262
37051000702,2313,1172,447,694
37051000800,2648,939,302,1407
37051000900,4628,1705,509,2414
37051001000,2411.000000000395,364.000000000056,223.000000000012,1824.000000000327
37051001100,3145,1373,566,1206
37051001200,5534,1738,545,3251
37051001401,3467,1720,658,1089
37051001402,2672.000000000021,535.00000000001,373.000000000008,1764.000000000003
37051001500,2834.45699898202,1360.345101426081,553.999999999992,920.111897555947
37051001603,4312.000000000045,2187.0000000001028,506.00000000001,1618.999999999932
