geocode,total,owned_loan,owned_clear,rented
37091980000,0.28354509406,0,0.28354509406,0
37093970104,2033,1503,114,416
37093970105,1593.6734598180649,828.74984839533,83.980692996955,680.94291842578
37093970106,2454,1905,121,428
37093970107,2803,1526,245,1032
37093970108,3076,2125,376,575
37093970109,1063,821,90,152
37093970201,1958.005876987477,1141.002938493734,505.002938493747,311.999999999996
37093970202,1048,625,228,195
37093970300,1817,970,375,472
37093970401,1379.2292617147891,801.583556153888,323.983396849367,253.662308711534
37093970402,515.996983984854,263.998827105221,165.998156879633,86
37093980100,0,0,0,0
37095920101,1753.000000000001,700,618.000000000001,435
37095920102,1480.919625739105,636.963647562392,643.960245443809,199.995732732904
37095990100,0,0,0,0
37095990200,0,0,0,0
37097060100,3216,1655,713,848
37097060200,232,77,21,134
37097060300,720,227,172,321
37097060400,1786.000000000132,733.000000000076,413.00000000003,640.000000000026
37097060500,2389.000000000046,1217.000000000018,470.000000000008,702.00000000002
37097060601,2488,1113,337,1038
37097060602,1743,1191,447,105
37097060603,913.999999999999,537,210.999999999999,166
37097060701,2214.295053648468,1315.619631566,528.21165193816,370.463770144308
37097060702,3252.309199451072,2009.206409179884,678.076504321772,565.026285949416
37097060703,2336,1534,481,321
37097060801,2836.963545259755,1410.056602157804,795.903132450256,631.003810651695
37097060802,2807.057230801694,1505.229198734411,689.540242599651,612.287789467632
37097060901,2957.895779894916,1456.23549922346,956.691019040223,544.969261631233
37097060902,3556.273259845779,1983.128840385084,976.144419460695,597
37097061001,3107,1811,636,660
37097061002,3494.185000427553,2184.034491605137,706.087796813076,604.06271200934
37097061003,2874,1760,612,502
37097061101,2199.033629250681,1238.026156083863,577.007473166818,384
37097061102,2564.000000000192,1476.000000000093,617.000000000051,471.000000000048
37097061103,2457,1338,603,516
37097061104,1863.999999999975,1104.999999999981,451.999999999994,307
37097061201,3013.999999999965,2025.999999999989,533.999999999995,453.999999999981
37097061202,3815.000000000251,2329.000000000149,687.000000000046,799.000000000056
37097061203,3532.000000000291,2386.000000000195,336.000000000034,810.000000000062
37097061204,2838.000000000045,2221.000000000045,349,268
37097061205,3376.999999999996,2244,692.999999999996,440
37097061301,2247.963351030569,1266.051742225318,400.247391184212,581.664217621039
37097061302,3304.592402146986,2203.102370952107,479.28401252445,622.206018670429
37097061303,3647.472054068885,2645.514948950241,504.294074558109,497.663030560535
37097061304,3680.000000000052,2181.000000000029,339.000000000007,1160.000000000016
37097061401,3927,3155,465,307
37097061402,4533.000000000361,3211.000000000171,415.000000000023,907.000000000167
37097061403,2848.00000000009,1761.000000000107,243.000000000013,843.99999999997
37097061404,1865.9999999999202,1295.999999999977,307.999999999984,261.999999999959
37097061405,3276.000000000006,2381.000000000005,455.000000000001,440
37097061406,4007,3183,444,380
37097061407,3540.35325622809,2391.611953736857,568.843419928896,579.897882562337
37097061408,3056.967999784388,2429.558305214029,270.729264604987,356.680429965372
37097061501,2401.99999999993,1393.999999999974,271.99999999998,735.999999999976
