geocode,total,owned_loan,owned_clear,rented
37035011505,512.000000000016,133.000000000055,78.000000000043,25.000000000007
37035011506,462.564945814575,29.327874869052,17.00581857772,1
37035011601,471.99999999998204,239.999999999995,144.999999999995,15
37035011602,1025.398876055079,147.316864701832,73.000000000005,15.999999999998
37035011701,767.999999999882,224.999999999989,88.999999999989,11
37035011702,1084.201450563504,543.138018491877,314.335021657893,100.152316201191
37035011801,742.921382885538,290.999999999932,211.999999999944,15.999999999996
37035011802,1014.482751043638,285.149967919239,170.051397110795,48.215740935445
37037020103,412.000000000086,387.000000000153,214.000000000116,94.000000000025
37037020104,576.999999999832,162.000000000029,95.000000000017,21.000000000003
37037020105,485.999999999917,281.999999999966,81.999999999987,29.999999999999
37037020107,236.000119732438,142.000034519525,58.000019984984995,50.000009084084
37037020108,160,300,177,49
37037020201,460.999416918554,219.962265350784,118.98854856884,61
37037020202,293.00000000001,144.00000000005,80.000000000046,36.000000000004
37037020203,239.999999999995,449.000000000045,238.000000000029,132.000000000009
37037020300,417.696334451528,559.255788681746,277.786333664604,114.993660416983
37037020401,820,985,373,132
37037020402,760,1084.999999999998,417,189.999999999994
37037020500,617.999724360842,284.999999999999,132,101
37037020600,556.999671763178,1053.999518515598,568.999850573764,318.999883779617
37037020702,486.992799988922,486.999885628942,206.000000000016,180.999946571824
37037020703,146.955115270522,136.421493034722,93.151090926465,24.996053605196
37037020704,901.999774899212,250.999147630038,110.999327155957,25.999954425108
37037020801,551.272956668064,905.000000000046,419.000000000031,172.000000000011
37037020802,365.000000000027,264.000000000076,140.000000000055,59.000000000017
37037020803,159.727043331998,259.000000000006,157.000000000006,44
37039930101,664.00399273246,60,14,26
37039930102,433.992163258742,12.000000000001,0,4
37039930200,394.004390484844,26,16,0
37039930300,312.999291584787,0,0,0
37039930401,706.998663094031,26,14,0
37039930402,597,167,64,56
37039930501,229.01389603632,4,0,0
37039930502,596.999999999998,33,20,0
37039930603,223.001697632412,6,2,0
37039930604,226.004861552344,9,7,0
37039930605,259.982730527319,14.999674832286,1.999674832286,2
37039930606,297.992414119332,0,0,0
37041930101,696,2627,549,369
37041930102,364.000000000012,547.000000000036,339.000000000024,105.000000000003
37041930201,631.0002936606,741,363,179
37041930202,212,1032,450,261
37043950101,533.460328287091,10,0,3
37043950102,386.000793466729,6,1,5
37043950201,452,12,4,2
37043950202,703.986103963726,32,11,3
37045950101,1098.517735293522,86,50,12
37045950102,621,94,28,32
37045950200,1026,890,389,178
37045950301,660.00000000001,1014.000000000022,445.000000000013,217
37045950302,917.036766333884,726.01750777804,443.01313083353,138.003501555608
37045950400,1337,1369,481,131
37045950500,1263.023698343295,643.582903443382,118.927619668022,63
37045950601,796,312,188,27
37045950603,427.860955953298,442.119792275593,197.122993707614,123.996798567979
37045950604,701.915491192397,447.972957181568,249.988168766936,34.989858943088
37045950701,678,1076,427,152
37045950702,498,1011,401,75
37045950800,925,1058,390,95
37045950900,251,2301,533,156
37045951000,471,1378,277,77
37045951100,611,1140,155,37
37045951200,999,1599,500,46
37045951300,523.000000000026,281.000000000004,106.999999999998,20
37045951400,1168.000000000008,1137.000000000039,499,191
37045951501,858,380,131,45
37045951502,223.047471155234,58.00896156539,20.007169252312,17
37045951503,355,325,182,27
37045951601,622,1424,638,211
37045951602,1168,807,345,64
37047930100,419,1581.714274028329,813.005681028675,505.395022300702
37047930200,191.430212144375,692.631417826984,287.342581265601,226.288836561388
37047930300,306.574328373417,349.853836228465,111.67670636805,128.734683753872
37047930400,478.500131194398,1493.0217103994771,638.210414334486,469.383404582452
37047930500,492.932050023418,1748.59871793217,746.248001759235,552.445423797175
